Date,Address,lat,lon,Killed,Injured,Content
2018-08-05,"1 block of N Leclaire Ave, Chicago, Illinois",41.880421,-87.7526266,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1 block of N Leclaire Ave, Chicago, Illinois"
2018-08-05,"900 block of S Karlov Ave, Chicago, Illinois",41.8699621,-87.7277836,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>900 block of S Karlov Ave, Chicago, Illinois"
2018-08-05,"1600 block of S Avers Ave, Chicago, Illinois",41.8588307,-87.7212552,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1600 block of S Avers Ave, Chicago, Illinois"
2018-08-05,"1300 block of W 76th St, Chicago, Illinois",41.7560501,-87.6564323,0,8,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>1300 block of W 76th St, Chicago, Illinois"
2018-08-05,"1300 block of S Millard Ave, Chicago, Illinois",41.864323,-87.716931,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>1300 block of S Millard Ave, Chicago, Illinois"
2018-08-04,"E 18th St and Highland Ave, Kansas City, Missouri",39.0911799,-94.5621647,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>E 18th St and Highland Ave, Kansas City, Missouri"
2018-08-04,"3400 block of Coran Ln, Las Vegas, Nevada",36.1956662,-115.18468,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>3400 block of Coran Ln, Las Vegas, Nevada"
2018-08-04,"1600 block of N Leclaire Ave, Chicago, Illinois",41.9097575,-87.7526911,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1600 block of N Leclaire Ave, Chicago, Illinois"
2018-08-04,"40th St and Vliet St, Milwaukee, Wisconsin",43.0487085,-87.9635904,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>40th St and Vliet St, Milwaukee, Wisconsin"
2018-07-31,"1212 West 135th Street, Gardena, California",33.9090466,-118.2967456,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>1212 West 135th Street, Gardena, California"
2018-07-30,"12328 Largo Dr, Savannah, Georgia",31.9795903,-81.1488421,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>12328 Largo Dr, Savannah, Georgia"
2018-07-30,"1200 block of S Avers Ave, Chicago, Illinois",41.8662101,-87.7215073,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1200 block of S Avers Ave, Chicago, Illinois"
2018-07-29,"100 block of E Maple St, York, Pennsylvania",39.9561677,-76.7222311,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of E Maple St, York, Pennsylvania"
2018-07-29,"2501 E Van Buren St, Phoenix, Arizona",33.4504229,-112.0273652,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2501 E Van Buren St, Phoenix, Arizona"
2018-07-29,"Spring and River Street, Lansing, Michigan",42.7242609,-84.5469967,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Spring and River Street, Lansing, Michigan"
2018-07-28,"3400 S Claiborne Ave, New Orleans, Louisiana",29.9404978,-90.0977958,3,7,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>7<br/><b>Location: </b>3400 S Claiborne Ave, New Orleans, Louisiana"
2018-07-28,"8801 S Vermont Ave, Los Angeles, California",33.9577156,-118.2920111,2,4,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>8801 S Vermont Ave, Los Angeles, California"
2018-07-27,"1100 block of S Troy St, Chicago, Illinois",41.868179,-87.7045202,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1100 block of S Troy St, Chicago, Illinois"
2018-07-27,"603 East Avenue J, Robstown, Texas",27.7994811,-97.659855,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>603 East Avenue J, Robstown, Texas"
2018-07-26,"73rd Ave and Bancroft Ave, Oakland, California",37.7662052,-122.1765289,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>73rd Ave and Bancroft Ave, Oakland, California"
2018-07-26,"18416 St Clair Ave, Cleveland, Ohio",41.57204,-81.5500681,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>18416 St Clair Ave, Cleveland, Ohio"
2018-07-26,"3019 South Blvd, Dallas, Texas",32.7728335,-96.7665301,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>3019 South Blvd, Dallas, Texas"
2018-07-25,"7000 block of Bullard Ave, New Orleans, Louisiana",30.0472359,-89.9623647,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>7000 block of Bullard Ave, New Orleans, Louisiana"
2018-07-23,"6400 block of S May St, Chicago, Illinois",41.7776799,-87.65359,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>6400 block of S May St, Chicago, Illinois"
2018-07-21,"1000 block of Dundalk Ave, Baltimore, Maryland",39.2823865,-76.536856,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1000 block of Dundalk Ave, Baltimore, Maryland"
2018-07-21,"3100 block of W Fulton St, Chicago, Illinois",41.8867864,-87.7039974,2,5,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>5<br/><b>Location: </b>3100 block of W Fulton St, Chicago, Illinois"
2018-07-20,"500 block of S 15th St, Sunnyside, Washington",46.3234293,-120.0012438,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>500 block of S 15th St, Sunnyside, Washington"
2018-07-20,"323 Irvington Ave, Elizabeth, New Jersey",40.6714264,-74.2192525,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>323 Irvington Ave, Elizabeth, New Jersey"
2018-07-18,"7201 Melrose Ln, Oklahoma City, Oklahoma",35.4718569,-97.6391725,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>7201 Melrose Ln, Oklahoma City, Oklahoma"
2018-07-16,"2100 block of W 28th St, Palm Beach Gardens (Riviera Beach), Florida",26.7844445,-80.0876479,2,4,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>2100 block of W 28th St, Palm Beach Gardens (Riviera Beach), Florida"
2018-07-16,"2100 block of N 4th St, Philadelphia, Pennsylvania",39.9826718,-75.1403838,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2100 block of N 4th St, Philadelphia, Pennsylvania"
2018-07-16,"300 block of 53rd St NE, Washington, District of Columbia",38.8940145,-76.9251144,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>300 block of 53rd St NE, Washington, District of Columbia"
2018-07-15,"50th Ave and Grant St, Denver, Colorado",39.7874225,-104.9840829,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>50th Ave and Grant St, Denver, Colorado"
2018-07-15,"1400 Cowart St, Chattanooga, Tennessee",35.0382351,-85.3094615,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1400 Cowart St, Chattanooga, Tennessee"
2018-07-14,"9500 block of Fort Foote Rd, Fort Washington, Maryland",38.7589542,-77.0230145,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>9500 block of Fort Foote Rd, Fort Washington, Maryland"
2018-07-13,"1401 Roseneath Rd, Richmond, Virginia",37.569041,-77.4744493,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1401 Roseneath Rd, Richmond, Virginia"
2018-07-12,"3678 Powers Rd, Memphis, Tennessee",35.2253275,-89.9124049,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>3678 Powers Rd, Memphis, Tennessee"
2018-07-11,"9550 Bissonnet St, Houston, Texas",29.6760108,-95.5488493,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>9550 Bissonnet St, Houston, Texas"
2018-07-11,"16300 block of NW Gainesville Rd, Reddick, Florida",29.3856911,-82.2059167,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>16300 block of NW Gainesville Rd, Reddick, Florida"
2018-07-09,"2709 Ferris Rd, Wilmington, Delaware",39.7410277,-75.6178881,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>2709 Ferris Rd, Wilmington, Delaware"
2018-07-09,"Southland Blvd and Orange Blossom Trail, Orlando, Florida",28.4558115,-81.3993377,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Southland Blvd and Orange Blossom Trail, Orlando, Florida"
2018-07-08,"565 US-80, Brandon, Alabama",32.2728701,-89.972176,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>565 US-80, Brandon, Alabama"
2018-07-08,"Mount Moriah Rd and Mendenhall Rd, Memphis, Tennessee",35.0780678,-89.8844101,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Mount Moriah Rd and Mendenhall Rd, Memphis, Tennessee"
2018-07-07,"135 Granite Way, Wetumpka, Alabama",32.4714464,-86.1223391,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>135 Granite Way, Wetumpka, Alabama"
2018-07-05,"280 Herkimer St, Brooklyn, New York",40.6789732,-73.9443022,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>280 Herkimer St, Brooklyn, New York"
2018-07-05,"First St and Lexington Ave, Albany, New York",42.663191,-73.763452,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>First St and Lexington Ave, Albany, New York"
2018-07-05,"1600 block of W. 2nd Street, Los Angeles, California",34.0613068,-118.2637821,3,3,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>3<br/><b>Location: </b>1600 block of W. 2nd Street, Los Angeles, California"
2018-07-05,"1800 block of Atlantic Ave, Virginia Beach, Virginia",36.8464949,-75.9748754,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1800 block of Atlantic Ave, Virginia Beach, Virginia"
2018-07-05,"1440 Bellefontaine Ave, Lima, Ohio",40.7281084,-84.0766122,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>1440 Bellefontaine Ave, Lima, Ohio"
2018-07-04,"3400 block of Pierce St, Gary, Indiana",41.5571915,-87.3510837,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3400 block of Pierce St, Gary, Indiana"
2018-07-04,"5456 E Fayetteville Rd, Atlanta, Georgia",33.6064798,-84.4448183,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>5456 E Fayetteville Rd, Atlanta, Georgia"
2018-07-03,"1700 block of Billups Ave, Saint Louis, Missouri",38.6565816,-90.2425298,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>1700 block of Billups Ave, Saint Louis, Missouri"
2018-07-03,"1700 block of Benning Rd NE, Washington, District of Columbia",38.8994838,-76.9791648,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1700 block of Benning Rd NE, Washington, District of Columbia"
2018-07-02,"Grape St, Buffalo, New York",42.8999155,-78.8559858,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>Grape St, Buffalo, New York"
2018-07-01,"3400 block of W Walnut Ave, Chicago, Illinois",41.885696,-87.711304,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>3400 block of W Walnut Ave, Chicago, Illinois"
2018-06-30,"800 Block of W. Washington, Ashburn, Georgia",31.7000331,-83.6697185,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>800 Block of W. Washington, Ashburn, Georgia"
2018-06-30,"4000 block of Penhurst Ave, Baltimore, Maryland",39.3387304,-76.6850118,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>4000 block of Penhurst Ave, Baltimore, Maryland"
2018-06-30,"Lexington Ave and John F Kennedy Blvd, Jersey City, New Jersey",40.7180481,-74.0793585,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Lexington Ave and John F Kennedy Blvd, Jersey City, New Jersey"
2018-06-28,"888 Bestgate Rd, Annapolis, Maryland",38.9942721,-76.5435835,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>888 Bestgate Rd, Annapolis, Maryland"
2018-06-27,"8901 MacArthur Boulevard, Oakland, California",37.7562093,-122.1618767,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>8901 MacArthur Boulevard, Oakland, California"
2018-06-27,"100 block of Holly Street, San Antonio, Texas",29.4222984,-98.5372625,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of Holly Street, San Antonio, Texas"
2018-06-27,"124 Hillside Ave, Hartford, Connecticut",41.7496149,-72.6976391,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>124 Hillside Ave, Hartford, Connecticut"
2018-06-25,"3900 block of S Vincennes Ave, Chicago, Illinois",41.8238013,-87.6127299,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>3900 block of S Vincennes Ave, Chicago, Illinois"
2018-06-24,"109 S Steele St, Sanford, North Carolina",35.480586,-79.1787493,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>109 S Steele St, Sanford, North Carolina"
2018-06-24,"2450 Harbour Dr, Punta Gorda, Florida",26.9919393,-81.9963169,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2450 Harbour Dr, Punta Gorda, Florida"
2018-06-24,"17068 SW Palm Beach St, Indiantown, Florida",27.0248403,-80.4859868,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>17068 SW Palm Beach St, Indiantown, Florida"
2018-06-24,"1200 block of W 35th St, Palm Beach Gardens (Riviera Beach), Florida",26.7907974,-80.0724162,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1200 block of W 35th St, Palm Beach Gardens (Riviera Beach), Florida"
2018-06-24,"2500 block of Harrison Street, Gary, Indiana",41.5732656,-87.3464468,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2500 block of Harrison Street, Gary, Indiana"
2018-06-24,"1504 Milan Rd, Sandusky, Ohio",41.44459,-82.699217,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1504 Milan Rd, Sandusky, Ohio"
2018-06-23,"1403 Harding  St, Wichita, Kansas",37.7085026,-97.2783734,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1403 Harding  St, Wichita, Kansas"
2018-06-23,"100 block of East 51st St, Chicago, Illinois",41.8020928,-87.6223928,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of East 51st St, Chicago, Illinois"
2018-06-23,"319 N High St, Covington, Tennessee",35.5679586,-89.6522818,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>319 N High St, Covington, Tennessee"
2018-06-22,"1324 Margaret St, Homestead (Munhall), Pennsylvania",40.4040096,-79.9029262,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1324 Margaret St, Homestead (Munhall), Pennsylvania"
2018-06-21,"279 W Base Line, San Bernardino, California",34.1212984,-117.2894375,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>279 W Base Line, San Bernardino, California"
2018-06-21,"Deaton Ln, Morganza, Louisiana",30.7116816,-91.5558791,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Deaton Ln, Morganza, Louisiana"
2018-06-21,"6500 block of S Claremont Ave, Chicago, Illinois",41.7754569,-87.6824788,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6500 block of S Claremont Ave, Chicago, Illinois"
2018-06-20,"2300 block of West Hatch Road, Modesto, California",37.6073273,-121.0307211,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2300 block of West Hatch Road, Modesto, California"
2018-06-19,"905 Lee Dr NW, Huntsville, Alabama",34.731384,-86.603171,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>905 Lee Dr NW, Huntsville, Alabama"
2018-06-18,"311 Riley Dr, Bloomington, Illinois",40.491447,-88.9584077,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>311 Riley Dr, Bloomington, Illinois"
2018-06-18,"1300 block of S Loomis St, Chicago, Illinois",41.8650768,-87.6615465,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>1300 block of S Loomis St, Chicago, Illinois"
2018-06-17,"3215 Queen City Dr, Charlotte, North Carolina",35.240173,-80.91892,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3215 Queen City Dr, Charlotte, North Carolina"
2018-06-17,"635 S Clinton Ave, Trenton, New Jersey",40.2103327,-74.7547375,1,19,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>19<br/><b>Location: </b>635 S Clinton Ave, Trenton, New Jersey"
2018-06-17,"325 Edgewood Ln, Macon, Georgia",32.8209226,-83.6359547,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>325 Edgewood Ln, Macon, Georgia"
2018-06-17,"2200 block of S Sacramento Ave, Chicago, Illinois",41.8517842,-87.7003544,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2200 block of S Sacramento Ave, Chicago, Illinois"
2018-06-14,"400 block of Penn St, Philadelphia, Pennsylvania",40.0259161,-75.1762187,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>400 block of Penn St, Philadelphia, Pennsylvania"
2018-06-14,"32992 Mission Blvd, Union City, California",37.6099246,-122.0231543,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>32992 Mission Blvd, Union City, California"
2018-06-14,"West 6th Street, Tracy, California",37.7364166,-121.4334488,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>West 6th Street, Tracy, California"
2018-06-14,"Marigold Ave, Buffalo, New York",42.934638,-78.8293719,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Marigold Ave, Buffalo, New York"
2018-06-14,"5150 W 80th Ave, Westminster, Colorado",39.8414033,-105.0525907,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>5150 W 80th Ave, Westminster, Colorado"
2018-06-12,"W 166th St and  Summit Ave, Bronx, New York",40.8359021,-73.9286999,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>W 166th St and  Summit Ave, Bronx, New York"
2018-06-11,"3220 block of Virginia Pines Ln, Montgomery, Alabama",32.3133977,-86.2413969,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3220 block of Virginia Pines Ln, Montgomery, Alabama"
2018-06-11,"4932 Eaglesmere Dr, Orlando, Florida",28.4899551,-81.4654315,5,1,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>1<br/><b>Location: </b>4932 Eaglesmere Dr, Orlando, Florida"
2018-06-10,"5627 14th St W, Bradenton, Florida",27.4412864,-82.574274,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>5627 14th St W, Bradenton, Florida"
2018-06-10,"12719 Tiara St, Valley Village, California",34.1787149,-118.410177,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>12719 Tiara St, Valley Village, California"
2018-06-10,"4745 N Richardt Ave, Indianapolis (Lawrence), Indiana",39.8426816,-86.0364079,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>4745 N Richardt Ave, Indianapolis (Lawrence), Indiana"
2018-06-10,"300 block of W Park Ave, Aurora, Illinois",41.7643796,-88.3174064,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>300 block of W Park Ave, Aurora, Illinois"
2018-06-10,"1200 block of Orchard Rd, Bloomington, Illinois",40.4903278,-88.950638,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>1200 block of Orchard Rd, Bloomington, Illinois"
2018-06-10,"6400 block of S Eberhart Ave, Chicago, Illinois",41.778389,-87.6132318,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>6400 block of S Eberhart Ave, Chicago, Illinois"
2018-06-09,"14 Copeland St, Boston, Massachusetts",42.3221097,-71.0813673,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>14 Copeland St, Boston, Massachusetts"
2018-06-09,"1709 S Cannon Blvd, Kannapolis, North Carolina",35.4705489,-80.6096649,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1709 S Cannon Blvd, Kannapolis, North Carolina"
2018-06-09,"2000 block of 20th St, Philadelphia, Pennsylvania",39.9259635,-75.1792609,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2000 block of 20th St, Philadelphia, Pennsylvania"
2018-06-05,"Town Center Pkwy, Jacksonville, Florida",30.2619341,-81.5290028,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>Town Center Pkwy, Jacksonville, Florida"
